ID,DatabaseCode,Country,Lineage,Population,Is.replicated
4163,XO2022-1220997,Philippines,Lineage_02,Unresolved,YES
4164,XO2022-1220998,Philippines,Lineage_01,Unresolved,YES
4165,XO2022-1220998,Philippines,Lineage_02,Unresolved,YES
4166,XO2022-1220999,Philippines,Lineage_01,Unresolved,YES
4167,XO2022-1220999,Philippines,Lineage_02,Unresolved,YES
4168,XO2022-1221000,Philippines,Lineage_01,Unresolved,YES
4169,XO2022-1221000,Philippines,Lineage_02,Unresolved,YES
4170,XO2022-1221001,Philippines,Lineage_01,Unresolved,YES
4171,XO2022-1221001,Philippines,Lineage_02,Unresolved,YES
4172,XO2022-1221002,Philippines,Lineage_01,Unresolved,YES
4173,XO2022-1221002,Philippines,Lineage_02,Unresolved,YES
4174,XO2022-1221003,Philippines,Lineage_01,Unresolved,YES
4175,XO2022-1221003,Philippines,Lineage_02,Unresolved,YES
4176,XO2022-1221004,Philippines,Lineage_01,Unresolved,YES
4177,XO2022-1221004,Philippines,Lineage_02,Unresolved,YES
4178,XO2022-1221005,Philippines,Lineage_01,Unresolved,YES
4179,XO2022-1221005,Philippines,Lineage_02,Unresolved,YES
4180,XO2022-1221006,Philippines,Lineage_01,Unresolved,YES
4181,XO2022-1221006,Philippines,Lineage_02,Unresolved,YES
4182,XO2022-1221007,Philippines,Lineage_01,Unresolved,YES
4183,XO2022-1221007,Philippines,Lineage_02,Unresolved,YES
4184,XO2022-1221008,Philippines,Lineage_01,Unresolved,YES
4185,XO2022-1221008,Philippines,Lineage_02,Unresolved,YES
4186,XO2022-1221009,Philippines,Lineage_01,Unresolved,YES
4187,XO2022-1221009,Philippines,Lineage_02,Unresolved,YES
4188,XO2022-1221010,Philippines,Lineage_01,Unresolved,YES
4189,XO2022-1221010,Philippines,Lineage_02,Unresolved,YES
4190,XO2022-1221011,Philippines,Lineage_01,Unresolved,YES
4191,XO2022-1221011,Philippines,Lineage_02,Unresolved,YES
4192,XO2022-1221012,Philippines,Lineage_01,Unresolved,YES
4193,XO2022-1221012,Philippines,Lineage_02,Unresolved,YES
4194,XO2022-1221013,Philippines,Lineage_01,Unresolved,YES
4195,XO2022-1221013,Philippines,Lineage_02,Unresolved,YES
4196,XO2022-1221014,Philippines,Lineage_01,Unresolved,YES
4197,XO2022-1221014,Philippines,Lineage_02,Unresolved,YES
4198,XO2022-1221015,Philippines,Lineage_01,Unresolved,YES
4199,XO2022-1221015,Philippines,Lineage_02,Unresolved,YES
4200,XO2022-1221016,Philippines,Lineage_01,Unresolved,YES
4201,XO2022-1221016,Philippines,Lineage_02,Unresolved,YES
4202,XO2022-1221017,Philippines,Lineage_01,Unresolved,YES
4203,XO2022-1221017,Philippines,Lineage_02,Unresolved,YES
4204,XO2022-1221018,Philippines,Lineage_01,Unresolved,YES
4205,XO2022-1221018,Philippines,Lineage_02,Unresolved,YES
4206,XO2022-1221019,Philippines,Lineage_01,Unresolved,YES
4207,XO2022-1221019,Philippines,Lineage_02,Unresolved,YES
4208,XO2022-1221020,Philippines,Lineage_01,Unresolved,YES
4209,XO2022-1221020,Philippines,Lineage_02,Unresolved,YES
4210,XO2022-1221021,Philippines,Lineage_01,Unresolved,YES
4211,XO2022-1221021,Philippines,Lineage_02,Unresolved,YES
4212,XO2022-1221022,Philippines,Lineage_01,Unresolved,YES
4213,XO2022-1221022,Philippines,Lineage_02,Unresolved,YES
4214,XO2022-1221023,Philippines,Lineage_01,Unresolved,YES
4215,XO2022-1221023,Philippines,Lineage_02,Unresolved,YES
4216,XO2022-1221024,Philippines,Lineage_01,Unresolved,YES
4217,XO2022-1221024,Philippines,Lineage_02,Unresolved,YES
4218,XO2022-1221025,Philippines,Lineage_01,Unresolved,YES
4219,XO2022-1221025,Philippines,Lineage_02,Unresolved,YES
4220,XO2022-1221026,Philippines,Lineage_01,Unresolved,YES
4221,XO2022-1221026,Philippines,Lineage_02,Unresolved,YES
4222,XO2022-1221027,Philippines,Lineage_01,Unresolved,YES
4223,XO2022-1221027,Philippines,Lineage_02,Unresolved,YES
4224,XO2022-1221028,Philippines,Lineage_01,Unresolved,YES
4225,XO2022-1221028,Philippines,Lineage_02,Unresolved,YES
4226,XO2022-1221029,Philippines,Lineage_01,Unresolved,YES
4227,XO2022-1221029,Philippines,Lineage_02,Unresolved,YES
4228,XO2022-1221030,Philippines,Lineage_01,Unresolved,YES
4229,XO2022-1221030,Philippines,Lineage_02,Unresolved,YES
4230,XO2022-1221031,Philippines,Lineage_01,Unresolved,YES
4231,XO2022-1221031,Philippines,Lineage_02,Unresolved,YES
4232,XO2022-1221032,Philippines,Lineage_01,Unresolved,YES
4233,XO2022-1221032,Philippines,Lineage_02,Unresolved,YES
4234,XO2022-1221033,Philippines,Lineage_01,Unresolved,YES
4235,XO2022-1221033,Philippines,Lineage_02,Unresolved,YES
4236,XO2022-1221034,Philippines,Lineage_01,Unresolved,YES
4237,XO2022-1221034,Philippines,Lineage_02,Unresolved,YES
4238,XO2022-1221035,Philippines,Lineage_01,Unresolved,YES
4239,XO2022-1221035,Philippines,Lineage_02,Unresolved,YES
4240,XO2022-1221036,Philippines,Lineage_01,Unresolved,YES
4241,XO2022-1221036,Philippines,Lineage_02,Unresolved,YES
4242,XO2022-1221037,Philippines,Lineage_01,Unresolved,YES
4243,XO2022-1221037,Philippines,Lineage_02,Unresolved,YES
4244,XO2022-1221038,Philippines,Lineage_01,Unresolved,YES
4245,XO2022-1221038,Philippines,Lineage_02,Unresolved,YES
4246,XO2022-1221039,Philippines,Lineage_01,Unresolved,YES
4247,XO2022-1221039,Philippines,Lineage_02,Unresolved,YES
4248,XO2022-1221040,Philippines,Lineage_02,Axoo_06,NO
4249,XO2022-1221041,Philippines,Lineage_02,Axoo_06,NO
4250,XO2022-1221042,Philippines,Lineage_02,Axoo_06,NO
4251,XO2022-1221043,Philippines,Lineage_01,Unresolved,YES
4252,XO2022-1221043,Philippines,Lineage_02,Unresolved,YES
4253,XO2022-1221044,Philippines,Lineage_01,Unresolved,YES
4254,XO2022-1221044,Philippines,Lineage_02,Unresolved,YES
4255,XO2022-1221045,Philippines,Lineage_01,Unresolved,YES
4256,XO2022-1221045,Philippines,Lineage_02,Unresolved,YES
4257,XO2022-1221046,Philippines,Lineage_03,Axoo_12,NO
4258,XO2022-1221047,Philippines,Lineage_02,Axoo_06,NO
4259,XO2022-1221049,Philippines,Lineage_02,Axoo_06,NO
4260,XO2022-1221050,Philippines,Lineage_02,Axoo_06,NO
4261,XO2022-1221051,Philippines,Lineage_02,Axoo_06,NO
4262,XO2022-1221052,Philippines,Lineage_02,Axoo_06,NO
4263,XO2022-1221053,Philippines,Lineage_02,Axoo_06,NO
4264,XO2022-1221054,Philippines,Lineage_02,Axoo_06,NO
4265,XO2022-1221055,Philippines,Lineage_02,Axoo_06,NO
4266,XO2022-2-290401,India,Lineage_02,Axoo_07,YES
4267,XO2022-2-290401,India,Xoc,Xoc,YES
4268,XO2022-2-290402,India,Lineage_02,Axoo_07,NO
4269,XO2022-2-290403,India,Lineage_02,Axoo_07,NO
4270,XO2022-2-290404,India,Lineage_02,Axoo_07,NO
4271,XO2022-2-290405,India,Lineage_02,Axoo_07,NO
4272,XO2022-2-290406,India,Lineage_02,Axoo_07,NO
4273,XO2022-2-290407,India,Lineage_02,Axoo_07,NO
4274,XO2022-2-290408,India,Lineage_02,Axoo_07,NO
4275,XO2022-2-290409,India,Lineage_02,Axoo_07,NO
4276,XO2022-2-290410,India,Lineage_02,Axoo_07,NO
4277,XO2022-2-290411,India,Lineage_02,Axoo_07,NO
4278,XO2022-2-290412,India,Lineage_02,Axoo_07,NO
4279,XO2022-2-290413,India,Lineage_02,Axoo_07,NO
4280,XO2022-2-290414,India,Lineage_02,Axoo_07,NO
4281,XO2022-2-290415,India,Lineage_02,Axoo_07,NO
4282,XO2022-2-290416,India,Lineage_02,Axoo_07,NO
4283,XO2022-2-290417,India,Lineage_02,Axoo_07,NO
4284,XO2022-2-290418,India,Lineage_02,Axoo_07,NO
4285,XO2022-2-290419,India,Lineage_02,Axoo_07,NO
4286,XO2022-2-290420,India,Lineage_02,Axoo_07,NO
4287,XO2022-2-290421,India,Lineage_03,Axoo_11,NO
4288,XO2022-2-290422,India,Lineage_03,Axoo_11,NO
4289,XO2022-2-290423,India,NA,NA,NO
4290,XO2022-2-290424,India,Lineage_03,Axoo_12,NO
4291,XO2022-2-290425,India,NA,NA,NO
4292,XO2022-2-290426,India,NA,NA,NO
4293,XO2022-2-290427,India,Lineage_02,Axoo_06,NO
4294,XO2022-2-290428,India,NA,NA,NO
4295,XO2022-2-290429,India,Lineage_01,Unresolved,YES
4296,XO2022-2-290429,India,Lineage_03,Unresolved,YES
4297,XO2022-2-290430,India,Lineage_03,Axoo_12,NO
4298,XO2022-2-290431,India,Lineage_03,Axoo_12,NO
4299,XO2022-2-290432,India,NA,NA,NO
4300,XO2022-2-290433,India,Lineage_03,Axoo_11,NO
4301,XO2022-2-290434,India,Lineage_03,Axoo_12,NO
4302,XO2022-2-290435,India,Lineage_01,Unresolved,YES
4303,XO2022-2-290435,India,Lineage_02,Unresolved,YES
4304,XO2022-2-290435,India,Xoc,Xoc,YES
4305,XO2022-2-290436,India,Lineage_01,Unresolved,YES
4306,XO2022-2-290436,India,Lineage_02,Unresolved,YES
4307,XO2022-2-290436,India,Xoc,Xoc,YES
4308,XO2022-2-290437,India,Lineage_01,Unresolved,YES
4309,XO2022-2-290437,India,Lineage_02,Unresolved,YES
4310,XO2022-2-290437,India,Xoc,Xoc,YES
4311,XO2022-2-290438,India,Lineage_01,Unresolved,YES
4312,XO2022-2-290438,India,Lineage_02,Unresolved,YES
4313,XO2022-2-290438,India,Xoc,Xoc,YES
4314,XO2022-2-290439,India,Lineage_01,Unresolved,YES
4315,XO2022-2-290439,India,Lineage_02,Unresolved,YES
4316,XO2022-2-290439,India,Xoc,Xoc,YES
4317,XO2022-2-290440,India,Lineage_01,Unresolved,YES
4318,XO2022-2-290440,India,Lineage_02,Unresolved,YES
4319,XO2022-2-290440,India,Xoc,Xoc,YES
4320,XO2022-2-290441,India,Lineage_01,Unresolved,YES
4321,XO2022-2-290441,India,Lineage_02,Unresolved,YES
4322,XO2022-2-290441,India,Xoc,Xoc,YES
4323,XO2022-2-290442,India,Lineage_01,Unresolved,YES
4324,XO2022-2-290442,India,Lineage_02,Unresolved,YES
4325,XO2022-2-290442,India,Xoc,Xoc,YES
4326,XO2022-2-290443,India,Lineage_01,Unresolved,YES
4327,XO2022-2-290443,India,Lineage_02,Unresolved,YES
4328,XO2022-2-290443,India,Xoc,Xoc,YES
4329,XO2022-2-290444,India,Lineage_01,Unresolved,YES
4330,XO2022-2-290444,India,Lineage_02,Unresolved,YES
4331,XO2022-2-290444,India,Xoc,Xoc,YES
4332,XO2022-2-290445,India,Lineage_01,Unresolved,YES
4333,XO2022-2-290445,India,Lineage_02,Unresolved,YES
4334,XO2022-2-290445,India,Xoc,Xoc,YES
4335,XO2022-2-290446,India,Lineage_01,Unresolved,YES
4336,XO2022-2-290446,India,Lineage_02,Unresolved,YES
4337,XO2022-2-290446,India,Xoc,Xoc,YES
4338,XO2022-2-290447,India,Lineage_01,Unresolved,YES
4339,XO2022-2-290447,India,Lineage_02,Unresolved,YES
4340,XO2022-2-290447,India,Xoc,Xoc,YES
4341,XO2022-2-290448,India,Lineage_01,Unresolved,YES
4342,XO2022-2-290448,India,Lineage_02,Unresolved,YES
4343,XO2022-2-290448,India,Xoc,Xoc,YES
4344,XO2022-2-290449,India,Lineage_01,Unresolved,YES
4345,XO2022-2-290449,India,Lineage_02,Unresolved,YES
4346,XO2022-2-290449,India,Xoc,Xoc,YES
4347,XO2022-2-290450,India,Lineage_01,Unresolved,YES
4348,XO2022-2-290450,India,Lineage_02,Unresolved,YES
4349,XO2022-2-290450,India,Xoc,Xoc,YES
4350,XO2022-2-290451,India,Lineage_01,Unresolved,YES
4351,XO2022-2-290451,India,Lineage_02,Unresolved,YES
4352,XO2022-2-290451,India,Xoc,Xoc,YES
4353,XO2022-2-290452,India,Lineage_01,Unresolved,YES
4354,XO2022-2-290452,India,Lineage_02,Unresolved,YES
4355,XO2022-2-290453,India,Lineage_01,Unresolved,YES
4356,XO2022-2-290453,India,Lineage_02,Unresolved,YES
4357,XO2022-2-290453,India,Xoc,Xoc,YES
4358,XO2022-2-290454,India,Lineage_01,Unresolved,YES
4359,XO2022-2-290454,India,Lineage_02,Unresolved,YES
4360,XO2022-2-290454,India,Xoc,Xoc,YES
4361,XO2022-2-290455,India,Lineage_01,Unresolved,YES
4362,XO2022-2-290455,India,Lineage_02,Unresolved,YES
4363,XO2022-2-290455,India,Xoc,Xoc,YES
4364,XO2022-2-290456,India,Lineage_01,Unresolved,YES
4365,XO2022-2-290456,India,Lineage_02,Unresolved,YES
4366,XO2022-2-290456,India,Xoc,Xoc,YES
4367,XO2022-2-290457,India,Lineage_01,Unresolved,YES
4368,XO2022-2-290457,India,Lineage_02,Unresolved,YES
4369,XO2022-2-290457,India,Xoc,Xoc,YES
4370,XO2022-2-290458,India,Lineage_01,Unresolved,YES
4371,XO2022-2-290458,India,Lineage_02,Unresolved,YES
4372,XO2022-2-290458,India,Xoc,Xoc,YES
4373,XO2022-2-290459,India,Lineage_02,Unresolved,YES
4374,XO2022-2-290459,India,Xoc,Xoc,YES
4375,XO2022-2-290460,India,Lineage_01,Unresolved,YES
4376,XO2022-2-290460,India,Lineage_02,Unresolved,YES
4377,XO2022-2-290460,India,Xoc,Xoc,YES
4378,XO2022-2-290461,India,Lineage_01,Unresolved,YES
4379,XO2022-2-290461,India,Lineage_02,Unresolved,YES
4380,XO2022-2-290461,India,Xoc,Xoc,YES
4381,XO2022-2-290462,India,Lineage_01,Unresolved,YES
4382,XO2022-2-290462,India,Lineage_02,Unresolved,YES
4383,XO2022-2-290462,India,Xoc,Xoc,YES
4384,XO2022-2-290463,India,Lineage_01,Unresolved,YES
4385,XO2022-2-290463,India,Lineage_02,Unresolved,YES
4386,XO2022-2-290463,India,Xoc,Xoc,YES
4387,XO2022-2-290464,India,Lineage_01,Unresolved,YES
4388,XO2022-2-290464,India,Lineage_02,Unresolved,YES
4389,XO2022-2-290464,India,Xoc,Xoc,YES
4390,XO2022-2-290465,India,Lineage_01,Unresolved,YES
4391,XO2022-2-290465,India,Lineage_02,Unresolved,YES
4392,XO2022-2-290465,India,Xoc,Xoc,YES
4393,XO2022-2-290466,India,Lineage_01,Unresolved,YES
4394,XO2022-2-290466,India,Lineage_02,Unresolved,YES
4395,XO2022-2-290466,India,Xoc,Xoc,YES
4396,XO2022-2-290467,India,Lineage_01,Unresolved,YES
4397,XO2022-2-290467,India,Lineage_02,Unresolved,YES
4398,XO2022-2-290467,India,Xoc,Xoc,YES
4399,XO2022-2-290468,India,Lineage_01,Unresolved,YES
4400,XO2022-2-290468,India,Lineage_02,Unresolved,YES
4401,XO2022-2-290468,India,Xoc,Xoc,YES
4402,XO2022-2-290469,India,Lineage_01,Unresolved,YES
4403,XO2022-2-290469,India,Lineage_02,Unresolved,YES
4404,XO2022-2-290469,India,Xoc,Xoc,YES
4405,XO2022-2-290470,India,Lineage_01,Unresolved,YES
4406,XO2022-2-290470,India,Lineage_02,Unresolved,YES
4407,XO2022-2-290470,India,Xoc,Xoc,YES
4408,XO2022-2-290471,India,Lineage_01,Unresolved,YES
4409,XO2022-2-290471,India,Lineage_02,Unresolved,YES
4410,XO2022-2-290471,India,Xoc,Xoc,YES
4411,XO2022-2-290472,India,Lineage_01,Unresolved,YES
4412,XO2022-2-290472,India,Lineage_02,Unresolved,YES
4413,XO2022-2-290472,India,Xoc,Xoc,YES
4414,XO2022-2-290473,India,Lineage_01,Unresolved,YES
4415,XO2022-2-290473,India,Lineage_02,Unresolved,YES
4416,XO2022-2-290473,India,Xoc,Xoc,YES
4417,XO2022-2-290474,India,Lineage_01,Unresolved,YES
4418,XO2022-2-290474,India,Lineage_02,Unresolved,YES
4419,XO2022-2-290474,India,Xoc,Xoc,YES
4420,XO2022-2-290475,India,Lineage_01,Unresolved,YES
4421,XO2022-2-290475,India,Lineage_02,Unresolved,YES
4422,XO2022-2-290475,India,Xoc,Xoc,YES
4423,XO2022-2-290476,India,Lineage_01,Unresolved,YES
4424,XO2022-2-290476,India,Lineage_02,Unresolved,YES
4425,XO2022-2-290476,India,Xoc,Xoc,YES
4426,XO2022-2-290477,India,Lineage_01,Unresolved,YES
4427,XO2022-2-290477,India,Lineage_02,Unresolved,YES
4428,XO2022-2-290477,India,Xoc,Xoc,YES
4429,XO2022-2-290478,India,Lineage_01,Unresolved,YES
4430,XO2022-2-290478,India,Lineage_02,Unresolved,YES
4431,XO2022-2-290478,India,Xoc,Xoc,YES
4432,XO2022-2-290479,India,Lineage_01,Unresolved,YES
4433,XO2022-2-290479,India,Lineage_02,Unresolved,YES
4434,XO2022-2-290479,India,Xoc,Xoc,YES
4435,XO2022-2-290480,India,Lineage_01,Unresolved,YES
4436,XO2022-2-290480,India,Lineage_02,Unresolved,YES
4437,XO2022-2-290480,India,Xoc,Xoc,YES
4438,XO2022-2-290481,India,Lineage_01,Unresolved,YES
4439,XO2022-2-290481,India,Lineage_02,Unresolved,YES
4440,XO2022-2-290481,India,Xoc,Xoc,YES
4441,XO2022-2-290482,India,Lineage_01,Unresolved,YES
4442,XO2022-2-290482,India,Lineage_02,Unresolved,YES
4443,XO2022-2-290482,India,Xoc,Xoc,YES
4444,XO2022-2-290483,India,Lineage_01,Unresolved,YES
4445,XO2022-2-290483,India,Lineage_02,Unresolved,YES
4446,XO2022-2-290483,India,Xoc,Xoc,YES
4447,XO2022-2-290484,India,Lineage_01,Unresolved,YES
4448,XO2022-2-290484,India,Lineage_02,Unresolved,YES
4449,XO2022-2-290484,India,Xoc,Xoc,YES
4450,XO2022-2-290485,India,Lineage_01,Unresolved,YES
4451,XO2022-2-290485,India,Lineage_02,Unresolved,YES
4452,XO2022-2-290485,India,Xoc,Xoc,YES
4453,XO2022-2-290486,India,Lineage_01,Unresolved,YES
4454,XO2022-2-290486,India,Lineage_02,Unresolved,YES
4455,XO2022-2-290486,India,Xoc,Xoc,YES
4456,XO2022-2-290487,India,Lineage_01,Unresolved,YES
4457,XO2022-2-290487,India,Lineage_02,Unresolved,YES
4458,XO2022-2-290487,India,Xoc,Xoc,YES
4459,XO2022-2-290488,India,Lineage_01,Unresolved,YES
4460,XO2022-2-290488,India,Lineage_02,Unresolved,YES
4461,XO2022-2-290488,India,Xoc,Xoc,YES
4462,XO2022-2-290489,India,Lineage_01,Unresolved,YES
4463,XO2022-2-290489,India,Lineage_02,Unresolved,YES
4464,XO2022-2-290489,India,Xoc,Xoc,YES
4465,XO2022-2-290490,India,Lineage_01,Unresolved,YES
4466,XO2022-2-290490,India,Lineage_02,Unresolved,YES
4467,XO2022-2-290490,India,Xoc,Xoc,YES
4468,XO2022-2-290491,India,Lineage_01,Unresolved,YES
4469,XO2022-2-290491,India,Lineage_02,Unresolved,YES
4470,XO2022-2-290491,India,Xoc,Xoc,YES
4471,XO2022-2-290492,India,Lineage_01,Unresolved,YES
4472,XO2022-2-290492,India,Lineage_02,Unresolved,YES
4473,XO2022-2-290492,India,Xoc,Xoc,YES
4474,XO2022-2-290493,India,Lineage_01,Unresolved,YES
4475,XO2022-2-290493,India,Lineage_02,Unresolved,YES
4476,XO2022-2-290493,India,Xoc,Xoc,YES
4477,XO2022-2-290494,India,Lineage_01,Unresolved,YES
4478,XO2022-2-290494,India,Lineage_02,Unresolved,YES
4479,XO2022-2-290494,India,Xoc,Xoc,YES
4480,XO2022-2-290495,India,Lineage_01,Unresolved,YES
4481,XO2022-2-290495,India,Lineage_02,Unresolved,YES
4482,XO2022-2-290495,India,Xoc,Xoc,YES
4483,XO2022-2-290496,India,Lineage_01,Unresolved,YES
4484,XO2022-2-290496,India,Lineage_02,Unresolved,YES
4485,XO2022-2-290496,India,Xoc,Xoc,YES
4486,XO2022-2-290497,India,Lineage_01,Unresolved,YES
4487,XO2022-2-290497,India,Lineage_02,Unresolved,YES
4488,XO2022-2-290497,India,Xoc,Xoc,YES
4489,XO2022-2-290498,India,Lineage_01,Unresolved,YES
4490,XO2022-2-290498,India,Lineage_02,Unresolved,YES
4491,XO2022-2-290498,India,Xoc,Xoc,YES
4492,XO2022-2-290499,India,Lineage_01,Unresolved,YES
4493,XO2022-2-290499,India,Lineage_02,Unresolved,YES
4494,XO2022-2-290499,India,Xoc,Xoc,YES
4495,XO2022-2-290500,India,Lineage_02,Unresolved,YES
4496,XO2022-2-290500,India,Xoc,Xoc,YES
4497,XO2022-2-290501,India,Lineage_03,Unresolved,YES
4498,XO2022-2-290501,India,Xoc,Xoc,YES
4499,XO2022-2-290502,India,Lineage_01,Unresolved,YES
4500,XO2022-2-290502,India,Lineage_02,Unresolved,YES
4501,XO2022-2-290502,India,Xoc,Xoc,YES
4502,XO2022-2-290503,India,Lineage_01,Unresolved,YES
4503,XO2022-2-290503,India,Lineage_02,Unresolved,YES
4504,XO2022-2-290503,India,Xoc,Xoc,YES
4505,XO2022-2-290504,India,Lineage_01,Unresolved,YES
4506,XO2022-2-290504,India,Lineage_02,Unresolved,YES
4507,XO2022-2-290504,India,Xoc,Xoc,YES
4508,XO2022-2-290505,India,Lineage_01,Unresolved,YES
4509,XO2022-2-290505,India,Lineage_02,Unresolved,YES
4510,XO2022-2-290505,India,Xoc,Xoc,YES
4511,XO2022-2-290506,India,Lineage_03,Axoo_12,NO
4512,XO2022-2804001,Tanzania,Lineage_02,Axoo_05,YES
4513,XO2022-2804001,Tanzania,Lineage_02,Axoo_07,YES
4514,XO2022-2804002,Tanzania,Lineage_02,Axoo_05,YES
4515,XO2022-2804002,Tanzania,Lineage_02,Axoo_07,YES
4516,XO2022-2804003,Tanzania,Lineage_02,Axoo_05,YES
4517,XO2022-2804003,Tanzania,Lineage_02,Axoo_07,YES
4518,XO2022-2804004,Tanzania,Lineage_02,Axoo_05,YES
4519,XO2022-2804004,Tanzania,Lineage_02,Axoo_07,YES
4520,XO2022-2804005,Tanzania,Lineage_02,Axoo_05,YES
4521,XO2022-2804005,Tanzania,Lineage_02,Axoo_07,YES
4522,XO2022-2804006,Tanzania,Lineage_02,Axoo_05,YES
4523,XO2022-2804006,Tanzania,Lineage_02,Axoo_07,YES
4524,XO2022-2804007,Tanzania,Lineage_02,Axoo_05,YES
4525,XO2022-2804007,Tanzania,Lineage_02,Axoo_07,YES
4526,XO2022-2804008,Tanzania,Lineage_02,Axoo_05,YES
4527,XO2022-2804008,Tanzania,Lineage_02,Axoo_07,YES
4528,XO2022-2804009,Tanzania,Lineage_02,Axoo_05,YES
4529,XO2022-2804009,Tanzania,Lineage_02,Axoo_07,YES
4530,XO2022-2804010,Tanzania,Lineage_02,Axoo_05,YES
4531,XO2022-2804010,Tanzania,Lineage_02,Axoo_07,YES
4532,XO2022-2804011,Tanzania,Lineage_02,Axoo_05,YES
4533,XO2022-2804011,Tanzania,Lineage_02,Axoo_07,YES
4534,XO2022-2804012,Tanzania,Lineage_02,Axoo_05,YES
4535,XO2022-2804012,Tanzania,Lineage_02,Axoo_07,YES
4536,XO2022-2804013,Tanzania,Lineage_02,Axoo_06,NO
4537,XO2022-2804014,Tanzania,Lineage_02,Axoo_05,YES
4538,XO2022-2804014,Tanzania,Lineage_02,Axoo_07,YES
4539,XO2022-2804015,Tanzania,Lineage_02,Axoo_05,YES
4540,XO2022-2804015,Tanzania,Lineage_02,Axoo_07,YES
4541,XO2022-2804016,Tanzania,Lineage_02,Axoo_05,YES
4542,XO2022-2804016,Tanzania,Lineage_02,Axoo_07,YES
4543,XO2022-2804017,Tanzania,Lineage_02,Axoo_05,YES
4544,XO2022-2804017,Tanzania,Lineage_02,Axoo_07,YES
4545,XO2022-2804018,Tanzania,Lineage_01,Unresolved,YES
4546,XO2022-2804018,Tanzania,Lineage_02,Unresolved,YES
4547,XO2022-2804019,Tanzania,Lineage_02,Axoo_05,YES
4548,XO2022-2804019,Tanzania,Lineage_02,Axoo_07,YES
4549,XO2022-2804020,Tanzania,Lineage_02,Axoo_06,NO
4550,XO2022-2804021,Tanzania,Lineage_02,Axoo_05,YES
4551,XO2022-2804021,Tanzania,Lineage_02,Axoo_07,YES
4552,XO2022-2804022,Tanzania,Lineage_02,Axoo_05,YES
4553,XO2022-2804022,Tanzania,Lineage_02,Axoo_07,YES
4554,XO2022-2804023,Tanzania,Lineage_02,Axoo_05,YES
4555,XO2022-2804023,Tanzania,Lineage_02,Axoo_07,YES
4556,XO2022-2804024,Tanzania,Lineage_02,Axoo_05,YES
4557,XO2022-2804024,Tanzania,Lineage_02,Axoo_07,YES
4558,XO2022-2804025,Tanzania,Lineage_02,Axoo_05,YES
4559,XO2022-2804025,Tanzania,Lineage_02,Axoo_07,YES
4560,XO2022-2804026,Tanzania,Lineage_02,Axoo_05,YES
4561,XO2022-2804026,Tanzania,Lineage_02,Axoo_07,YES
4562,XO2022-2804027,Tanzania,Lineage_02,Axoo_05,YES
4563,XO2022-2804027,Tanzania,Lineage_02,Axoo_07,YES
4564,XO2022-2804028,Tanzania,Lineage_02,Axoo_05,YES
4565,XO2022-2804028,Tanzania,Lineage_02,Axoo_07,YES
4566,XO2022-2804029,Tanzania,Lineage_02,Axoo_05,YES
4567,XO2022-2804029,Tanzania,Lineage_02,Axoo_07,YES
4568,XO2022-2804030,Tanzania,Lineage_02,Axoo_05,YES
4569,XO2022-2804030,Tanzania,Lineage_02,Axoo_07,YES
4570,XO2022-2804031,Tanzania,Lineage_02,Axoo_05,YES
4571,XO2022-2804031,Tanzania,Lineage_02,Axoo_07,YES
4572,XO2022-2804032,Tanzania,Lineage_02,Axoo_05,YES
4573,XO2022-2804032,Tanzania,Lineage_02,Axoo_07,YES
4574,XO2022-2804033,Tanzania,Lineage_02,Axoo_05,YES
4575,XO2022-2804033,Tanzania,Lineage_02,Axoo_07,YES
4576,XO2022-2804034,Tanzania,Lineage_02,Axoo_05,YES
4577,XO2022-2804034,Tanzania,Lineage_02,Axoo_07,YES
4578,XO2022-2804035,Tanzania,Lineage_02,Axoo_05,YES
4579,XO2022-2804035,Tanzania,Lineage_02,Axoo_07,YES
4580,XO2022-2804036,Tanzania,Lineage_02,Axoo_05,YES
4581,XO2022-2804036,Tanzania,Lineage_02,Axoo_07,YES
4582,XO2022-2804037,Tanzania,Lineage_02,Axoo_05,YES
4583,XO2022-2804037,Tanzania,Lineage_02,Axoo_07,YES
4584,XO2022-2804038,Tanzania,Lineage_02,Axoo_05,YES
4585,XO2022-2804038,Tanzania,Lineage_02,Axoo_07,YES
4586,XO2022-2804039,Tanzania,Lineage_02,Axoo_05,YES
4587,XO2022-2804039,Tanzania,Lineage_02,Axoo_07,YES
4588,XO2022-2804040,Tanzania,Lineage_02,Axoo_05,YES
4589,XO2022-2804040,Tanzania,Lineage_02,Axoo_07,YES
4590,XO2022-2804041,Tanzania,Lineage_02,Axoo_06,NO
4591,XO2022-2804042,Tanzania,Lineage_02,Axoo_05,NO
4592,XO2022-2804043,Tanzania,Lineage_02,Axoo_05,YES
4593,XO2022-2804043,Tanzania,Lineage_02,Axoo_06,YES
4594,XO2022-2804044,Tanzania,Lineage_02,Axoo_05,YES
4595,XO2022-2804044,Tanzania,Lineage_02,Axoo_07,YES
4596,XO2022-2804045,Tanzania,Lineage_02,Axoo_05,YES
4597,XO2022-2804045,Tanzania,Lineage_02,Axoo_07,YES
4598,XO2022-2804046,Tanzania,Lineage_02,Axoo_06,YES
4599,XO2022-2804046,Tanzania,Lineage_02,Axoo_07,YES
4600,XO2022-2804047,Tanzania,Lineage_02,Axoo_06,NO
4601,XO2022-2804048,Tanzania,Lineage_02,Axoo_06,NO
