vCode,databaseCode,sampleCode,isolateName,district,province,country,year,riceVarSource,riceGrowthStage,percDiseasedLeaf,institute,sampleType,runCode,lineage,AxooPopn,latitude,longitude
VCE_02510,Xo2021-2-482,A2,NXO-2,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02511,Xo2021-2-482,A2,NXO-2,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02512,Xo2021-2-483,A3,NXO-3,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02513,Xo2021-2-483,A3,NXO-3,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02514,Xo2021-2-484,A4,NXO-4,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02515,Xo2021-2-484,A4,NXO-4,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02516,Xo2021-2-485,A5,NXO-5,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02517,Xo2021-2-485,A5,NXO-5,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02518,Xo2021-2-486,A6,NXO-6,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02519,Xo2021-2-486,A6,NXO-6,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02520,Xo2021-2-487,A7,NXO-7,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02521,Xo2021-2-487,A7,NXO-7,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02522,Xo2021-2-488,A8,NXO-8,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02523,Xo2021-2-488,A8,NXO-8,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02524,Xo2021-2-489,A9,NXO-9,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02525,Xo2021-2-489,A9,NXO-9,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02526,Xo2021-2-49,BXo 2649,BXo 2649,Nolka,Rajshahi,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02527,Xo2021-2-49,BXo 2649,BXo 2649,Nolka,Rajshahi,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02528,Xo2021-2-490,A10,NXO-10,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02529,Xo2021-2-490,A10,NXO-10,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02530,Xo2021-2-491,A11,NXO-11,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02531,Xo2021-2-491,A11,NXO-11,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02532,Xo2021-2-492,A12,NXO-12,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02533,Xo2021-2-492,A12,NXO-12,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02534,Xo2021-2-493,B1,NXO-13,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02535,Xo2021-2-493,B1,NXO-13,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02536,Xo2021-2-494,B2,NXO-14,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02537,Xo2021-2-494,B2,NXO-14,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02538,Xo2021-2-495,B3,NXO-15,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02539,Xo2021-2-495,B3,NXO-15,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02540,Xo2021-2-496,B4,NXO-16,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02541,Xo2021-2-496,B4,NXO-16,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02542,Xo2021-2-497,B5,NXO-17,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02543,Xo2021-2-497,B5,NXO-17,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02544,Xo2021-2-498,B6,NXO-18,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02545,Xo2021-2-498,B6,NXO-18,Sialkot,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02546,Xo2021-2-499,B7,NXO-19,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02547,Xo2021-2-499,B7,NXO-19,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02548,Xo2021-2-5,BXo 2605,BXo 2605,Kawnia,Rangpur,Bangladesh,2019.0,Swarna,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,25.6376135,89.0826381
VCE_02549,Xo2021-2-5,BXo 2605,BXo 2605,Kawnia,Rangpur,Bangladesh,2019.0,Swarna,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,25.6376135,89.0826381
VCE_02551,Xo2021-2-500,B8,NXO-20,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02552,Xo2021-2-500,B8,NXO-20,Gujranwala,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02553,Xo2021-2-501,B9,NXO-21,Hafizabad,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02554,Xo2021-2-501,B9,NXO-21,Hafizabad,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02555,Xo2021-2-502,B10,NXO-22,Hafizabad,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02556,Xo2021-2-502,B10,NXO-22,Hafizabad,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02557,Xo2021-2-503,B11,NXO-23,Hafizabad,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02558,Xo2021-2-503,B11,NXO-23,Hafizabad,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02559,Xo2021-2-504,B12,NXO-24,Hafizabad,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo7,31.0,72.0
VCE_02560,Xo2021-2-504,B12,NXO-24,Hafizabad,Punjab,Pakistan,2019.0,Basmati,Flowering,,National Agricultural Research Center,DNA,XO2021-2,Lin_2,AXoo9,31.0,72.0
VCE_02570,Xo2021-2-51,BXo 2651,BXo 2651,Nolka,Rajshahi,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02571,Xo2021-2-51,BXo 2651,BXo 2651,Nolka,Rajshahi,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02609,Xo2021-2-53,BXo 2653,BXo 2653,Sirajgonj sadar,Rajshahi,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02610,Xo2021-2-53,BXo 2653,BXo 2653,Sirajgonj sadar,Rajshahi,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02649,Xo2021-2-55,BXo 2655,BXo 2655,Ullapara,Rajshahi,Bangladesh,2019.0,Hybrid,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02650,Xo2021-2-55,BXo 2655,BXo 2655,Ullapara,Rajshahi,Bangladesh,2019.0,Hybrid,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02766,Xo2021-2-65,BXo 2665,BXo 2665,Sherpur,Rajshahi,Bangladesh,2019.0,Katari,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02767,Xo2021-2-65,BXo 2665,BXo 2665,Sherpur,Rajshahi,Bangladesh,2019.0,Katari,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02796,Xo2021-2-68,BXo 2668,BXo 2668,Nandigram,Rajshahi,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02797,Xo2021-2-68,BXo 2668,BXo 2668,Nandigram,Rajshahi,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02820,Xo2021-2-69,BXo 2669,BXo 2669,Bagura Sadar,Rajshahi,Bangladesh,2019.0,BRRI dhan49,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.6285432,89.0376862
VCE_02821,Xo2021-2-69,BXo 2669,BXo 2669,Bagura Sadar,Rajshahi,Bangladesh,2019.0,BRRI dhan49,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.6285432,89.0376862
VCE_02842,Xo2021-2-7,BXo 2607,BXo 2607,"BRRI R/S, Comilla",Chittagong,Bangladesh,2019.0,BRRI dhan58,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,22.333778,91.8344348
VCE_02843,Xo2021-2-7,BXo 2607,BXo 2607,"BRRI R/S, Comilla",Chittagong,Bangladesh,2019.0,BRRI dhan58,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,22.333778,91.8344348
VCE_02908,Xo2021-2-73,BXo 2673,BXo 2673,Goalanda,Dhaka,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02909,Xo2021-2-73,BXo 2673,BXo 2673,Goalanda,Dhaka,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02922,Xo2021-2-74,BXo 2674,BXo 2674,Goalanda,Dhaka,Bangladesh,2019.0,Hybrid,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02923,Xo2021-2-74,BXo 2674,BXo 2674,Goalanda,Dhaka,Bangladesh,2019.0,Hybrid,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02933,Xo2021-2-75,BXo 2675,BXo 2675,Goalanda,Dhaka,Bangladesh,2019.0,Hybrid,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02934,Xo2021-2-75,BXo 2675,BXo 2675,Goalanda,Dhaka,Bangladesh,2019.0,Hybrid,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02935,Xo2021-2-76,BXo 2676,BXo 2676,Rajbari Sadar,Dhaka,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02936,Xo2021-2-76,BXo 2676,BXo 2676,Rajbari Sadar,Dhaka,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02942,Xo2021-2-81,BXo 2681,BXo 2681,Madhukhali,Dhaka,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02943,Xo2021-2-81,BXo 2681,BXo 2681,Madhukhali,Dhaka,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02945,Xo2021-2-83,BXo 2683,BXo 2683,Madhukhali,Dhaka,Bangladesh,2019.0,BRRI dhan74,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02946,Xo2021-2-83,BXo 2683,BXo 2683,Madhukhali,Dhaka,Bangladesh,2019.0,BRRI dhan74,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02947,Xo2021-2-84,BXo 2684,BXo 2684,Pakundia,Dhaka,Bangladesh,2019.0,BRRI dhan81,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02948,Xo2021-2-84,BXo 2684,BXo 2684,Pakundia,Dhaka,Bangladesh,2019.0,BRRI dhan81,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02949,Xo2021-2-85,BXo 2685,BXo 2685,Pakundia,Dhaka,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02950,Xo2021-2-85,BXo 2685,BXo 2685,Pakundia,Dhaka,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02953,Xo2021-2-89,BXo 2688,BXo 2688,Kishoregonj sadar,Dhaka,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,23.7644025,90.389015
VCE_02954,Xo2021-2-89,BXo 2688,BXo 2688,Kishoregonj sadar,Dhaka,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,23.7644025,90.389015
VCE_02958,Xo2021-2-92,BXo 2691,BXo 2691,Mymensingh Sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan81,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.8889305,90.3845187
VCE_02959,Xo2021-2-92,BXo 2691,BXo 2691,Mymensingh Sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan81,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.8889305,90.3845187
VCE_02960,Xo2021-2-93,BXo 2692,BXo 2692,Mymensingh Sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.8889305,90.3845187
VCE_02961,Xo2021-2-93,BXo 2692,BXo 2692,Mymensingh Sadar,Mymensingh,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.8889305,90.3845187
VCE_02964,Xo2021-2-97,BXo 2695,BXo 2695,BAU campus,Mymensingh,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.4,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.8889305,90.3845187
VCE_02965,Xo2021-2-97,BXo 2695,BXo 2695,BAU campus,Mymensingh,Bangladesh,2019.0,BRRI dhan48,Reproductive stage,0.4,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.8889305,90.3845187
VCE_02966,Xo2021-2-98,BXo 2696,BXo 2696,BAU campus,Mymensingh,Bangladesh,2019.0,BRRI dhan82,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo6,24.8889305,90.3845187
VCE_02967,Xo2021-2-98,BXo 2696,BXo 2696,BAU campus,Mymensingh,Bangladesh,2019.0,BRRI dhan82,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo7,24.8889305,90.3845187
VCE_00162,XO2020-1-260,RO_2019_260,Yezin,Yezin,Naypyidaw Union Territory,Myanmar,2019.0,Manawthukha,,,Department of Agricultural Research,Leaf,XO2020-1,Lin_2,AXoo7,20.2807085,96.265883
VCE_01023,XO2020-2-572,2019 BB7,2019 BB7,TaungTwinGyi,Magway Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo9,20.2747958,94.7362245
VCE_01032,XO2020-2-580,2019 BB15,2019 BB15,TaungTwinGyi,Magway Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo9,20.2747958,94.7362245
VCE_01034,XO2020-2-582,2019 BB17,2019 BB17,Aunglan,Magway Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo7,20.2747958,94.7362245
VCE_01043,XO2020-2-590,2019 BB25,2019 BB25,Padang,Bago Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo9,18.2457067,96.1004931
VCE_01096,XO2020-2-630,2019 BB65,2019 BB65,Zaloung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo7,16.8340079,95.1804705
VCE_01097,XO2020-2-631,2019 BB66,2019 BB66,Zaloung,Ayeyarwady Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo7,16.8340079,95.1804705
VCE_01129,XO2020-2-653,2019 BB88,2019 BB88,Hmawbi,Yangon Region,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo6,16.647565,96.1129218
VCE_01130,XO2020-2-654,2019 BB89,2019 BB89,DAR Patho,Naypyidaw Union Territory,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,,20.2807085,96.265883
VCE_01131,XO2020-2-655,2019 BB90,2019 BB90,DAR Rice,Naypyidaw Union Territory,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo7,20.2807085,96.265883
VCE_01132,XO2020-2-656,2019 BB91,2019 BB91,DAR Hybrid,Naypyidaw Union Territory,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo7,20.2807085,96.265883
VCE_01133,XO2020-2-657,2019 BB92,2019 BB92,DAR Agronomy,Naypyidaw Union Territory,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo7,20.2807085,96.265883
VCE_01134,XO2020-2-658,2019 BB93,2019 BB93,DAR Legume,Naypyidaw Union Territory,Myanmar,2019.0,,,,Department of Agricultural Research,Leaf,XO2020-2,Lin_2,AXoo9,20.2807085,96.265883
VCE_02135,Xo2021-2-1,BXo 2601,BXo 2601,Pirgonj,Rangpur,Bangladesh,2019.0,BRRI dhan29,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,25.6376135,89.0826381
VCE_02136,Xo2021-2-10,BXo 2610,BXo 2610,Muradnagar,Chittagong,Bangladesh,2019.0,BRRI dhan28,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
VCE_02137,Xo2021-2-100,BXo 2698,BXo 2698,Trishal,Mymensingh,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,24.8889305,90.3845187
VCE_02138,Xo2021-2-101,BXo 2699,BXo 2699,Trishal,Mymensingh,Bangladesh,2019.0,BR10,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,24.8889305,90.3845187
VCE_02139,Xo2021-2-102,BXo 2700,BXo 2700,Bhaluka,Mymensingh,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,24.8889305,90.3845187
VCE_02148,Xo2021-2-109,BXo 2707,BXo 2707,Rajapur,Barisal,Bangladesh,2019.0,BRRI dhan71,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02149,Xo2021-2-11,BXo 2611,BXo 2611,"BRRI R/S, Comilla",Chittagong,Bangladesh,2019.0,BRRI dhan50,Reproductive stage,0.9,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,,22.333778,91.8344348
VCE_02150,Xo2021-2-110,BXo 2708,BXo 2708,Rajapur,Barisal,Bangladesh,2019.0,BRRI dhan75,Reproductive stage,0.65,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02151,Xo2021-2-111,BXo 2709,BXo 2709,Rajapur,Barisal,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.6,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02152,Xo2021-2-112,BXo 2710,BXo 2710,Jhalokhathi Sadar,Barisal,Bangladesh,2019.0,Hybrid,Reproductive stage,0.7,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02153,Xo2021-2-113,BXo 2711,BXo 2711,Jhalokhathi Sadar,Barisal,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02154,Xo2021-2-114,BXo 2712,BXo 2712,Jhalokhathi Sadar,Barisal,Bangladesh,2019.0,BRRI dhan75,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02155,Xo2021-2-115,BXo 2713,BXo 2713,Jhalokhathi Sadar,Barisal,Bangladesh,2019.0,BRRI dhan33,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.4934035,90.3548015
VCE_02156,Xo2021-2-116,BXo 2714,BXo 2714,"Boronpara, Fultola",Khulna,Bangladesh,2019.0,BRRI dhan49,Reproductive stage,0.95,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.9372087,89.2852741
VCE_02157,Xo2021-2-117,BXo 2715,BXo 2715,"Boronpara, Fultola",Khulna,Bangladesh,2019.0,BR11,Reproductive stage,0.75,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.9372087,89.2852741
VCE_02158,Xo2021-2-118,BXo 2716,BXo 2716,"Boronpara, Fultola",Khulna,Bangladesh,2019.0,BRRI dhan34,Reproductive stage,0.8,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.9372087,89.2852741
VCE_02160,Xo2021-2-12,BXo 2612,BXo 2612,Debidder,Chittagong,Bangladesh,2019.0,BR14,Reproductive stage,0.85,Bangladesh Rice Research Institute,Leaf,XO2021-2,Lin_2,AXoo9,22.333778,91.8344348
